상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,15회,16회,좌석수
2017-08-21,02관(Cine de Chef-TEMPUR Cinema),"09:40,  청년경찰(디지털)","12:30,  혹성탈출: 종의 전쟁(디지털)","15:40,  청년경찰(디지털),  9,000원","18:20,  혹성탈출: 종의 전쟁(디지털),  9,000원","21:20,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,,,,,,,,,,50
2017-08-22,01관(Cine de Chef),"10:00,  혹성탈출: 종의 전쟁(디지털)","13:00,  택시운전사(디지털)","16:00,  혹성탈출: 종의 전쟁(디지털)","19:00,  택시운전사(디지털),  9,000원","22:00,  청년경찰(디지털),  9,000원",,,,,,,,,,,,64
2017-08-22,02관(Cine de Chef-TEMPUR Cinema),"09:40,  택시운전사(디지털)","12:40,  청년경찰(디지털),  9,000원","15:30,  청년경찰(디지털),  9,000원","18:30,  청년경찰(디지털)","21:00,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,,,,,,,,,,50
2017-08-23,01관(Cine de Chef),"10:00,  택시운전사(디지털)","14:10,  혹성탈출: 종의 전쟁(디지털),  9,000원",,"19:20,  청년경찰(디지털)","22:00,  다크타워: 희망의 탑(디지털)",,,,,,,,,,,,64
2017-08-23,02관(Cine de Chef-TEMPUR Cinema),"09:00,  브이아이피(디지털)","11:40,  브이아이피(디지털)","15:00,  브이아이피(디지털),  9,000원","18:30,  브이아이피(디지털),  9,000원","21:30,  브이아이피(디지털),  9,000원",,,,,,,,,,,,50
2017-08-24,01관(Cine de Chef),"09:30,  혹성탈출: 종의 전쟁(디지털)","12:40,  브이아이피(디지털)","15:30,  브이아이피(디지털),  9,000원","19:00,  택시운전사(디지털),  9,000원","22:20,  다크타워: 희망의 탑(디지털)",,,,,,,,,,,,64
2017-08-24,02관(Cine de Chef-TEMPUR Cinema),"10:00,  브이아이피(디지털),  9,000원",,"15:10,  브이아이피(디지털),  9,000원","18:30,  브이아이피(디지털),  9,000원","21:30,  브이아이피(디지털),  9,000원",,,,,,,,,,,,50
2017-08-25,01관(Cine de Chef),,"13:20,  혹성탈출: 종의 전쟁(디지털)","16:20,  청년경찰(디지털),  10,000원","19:20,  청년경찰(디지털),  10,000원","22:10,  브이아이피(디지털)",,,,,,,,,,,,64
2017-08-25,02관(Cine de Chef-TEMPUR Cinema),"09:30,  브이아이피(디지털)","12:20,  브이아이피(디지털),  10,000원","15:40,  브이아이피(디지털),  10,000원","18:40,  브이아이피(디지털),  10,000원","21:40,  브이아이피(디지털),  10,000원",,,,,,,,,,,,50
2017-08-26,01관(Cine de Chef),"09:50,  택시운전사(디지털)","12:40,  청년경찰(디지털),  10,000원","15:20,  브이아이피(디지털),  10,000원","18:50,  청년경찰(디지털)","21:30,  혹성탈출: 종의 전쟁(디지털),  10,000원",,,,,,,,,,,,64
2017-08-26,02관(Cine de Chef-TEMPUR Cinema),"09:30,  브이아이피(디지털),  10,000원","13:00,  브이아이피(디지털),  10,000원","16:00,  혹성탈출: 종의 전쟁(디지털),  10,000원","19:20,  브이아이피(디지털),  10,000원","22:20,  브이아이피(디지털),  10,000원",,,,,,,,,,,,50
2017-08-27,01관(Cine de Chef),"10:00,  브이아이피(디지털)","13:00,  택시운전사(디지털)","16:10,  혹성탈출: 종의 전쟁(디지털),  10,000원","19:20,  청년경찰(디지털)","22:00,  택시운전사(디지털)",,,,,,,,,,,,64
2017-08-27,02관(Cine de Chef-TEMPUR Cinema),"09:30,  청년경찰(디지털),  10,000원","12:40,  브이아이피(디지털),  10,000원","15:40,  브이아이피(디지털),  10,000원","18:40,  브이아이피(디지털),  10,000원","21:40,  브이아이피(디지털),  10,000원",,,,,,,,,,,,50
2017-08-28,01관(Cine de Chef),"09:50,  혹성탈출: 종의 전쟁(디지털)","13:20,  청년경찰(디지털),  9,000원","15:50,  택시운전사(디지털)","18:50,  혹성탈출: 종의 전쟁(디지털)","21:50,  혹성탈출: 종의 전쟁(디지털)",,,,,,,,,,,,64
2017-08-28,02관(Cine de Chef-TEMPUR Cinema),"09:30,  브이아이피(디지털)","12:40,  브이아이피(디지털)","15:30,  브이아이피(디지털)","18:30,  브이아이피(디지털),  9,000원","21:30,  브이아이피(디지털),  9,000원",,,,,,,,,,,,50
2017-08-29,01관(Cine de Chef),"10:00,  택시운전사(디지털)","13:00,  혹성탈출: 종의 전쟁(디지털)","16:00,  브이아이피(디지털)","18:50,  청년경찰(디지털)","21:10,  혹성탈출: 종의 전쟁(디지털)",,,,,,,,,,,,64
2017-08-29,02관(Cine de Chef-TEMPUR Cinema),"09:30,  브이아이피(디지털)","12:10,  브이아이피(디지털)","15:00,  혹성탈출: 종의 전쟁(디지털),  9,000원","18:30,  브이아이피(디지털)","21:30,  브이아이피(디지털),  9,000원",,,,,,,,,,,,50
2017-08-30,01관(Cine de Chef),"09:40,  택시운전사(디지털)","13:00,  브이아이피(디지털)","16:00,  발레리안: 천 개 행성의 도시(디지털)","19:40,  킬러의 보디가드(디지털),  9,000원","22:40,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,64
2017-08-30,02관(Cine de Chef-TEMPUR Cinema),"10:30,  킬러의 보디가드(디지털),  9,000원","13:30,  킬러의 보디가드(디지털),  9,000원","17:30,  킬러의 보디가드(디지털),  9,000원","20:30,  내 사랑(디지털),  9,000원",,,,,,,,,,,,,50
2017-08-31,01관(Cine de Chef),"10:00,  브이아이피(디지털)","13:00,  브이아이피(디지털)","16:00,  택시운전사(디지털)","19:00,  킬러의 보디가드(디지털),  9,000원","22:00,  브이아이피(디지털),  9,000원",,,,,,,,,,,,64
2017-08-31,02관(Cine de Chef-TEMPUR Cinema),"09:30,  발레리안: 천 개 행성의 도시(디지털)","12:40,  킬러의 보디가드(디지털),  9,000원","15:30,  발레리안: 천 개 행성의 도시(디지털),  9,000원","18:30,  킬러의 보디가드(디지털),  9,000원","21:30,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,50
2017-09-01,01관(Cine de Chef),"10:20,  발레리안: 천 개 행성의 도시(디지털)","13:30,  브이아이피(디지털),  10,000원","16:30,  킬러의 보디가드(디지털)","19:30,  킬러의 보디가드(디지털),  10,000원",,,,,,,,,,,,,64
2017-09-01,02관(Cine de Chef-TEMPUR Cinema),"10:00,  킬러의 보디가드(디지털)","12:40,  킬러의 보디가드(디지털),  10,000원","15:30,  발레리안: 천 개 행성의 도시(디지털)","18:40,  킬러의 보디가드(디지털),  10,000원","21:40,  킬러의 보디가드(디지털),  10,000원",,,,,,,,,,,,50
2017-09-02,01관(Cine de Chef),"09:30,  킬러의 보디가드(디지털)","12:30,  킬러의 보디가드(디지털)","15:10,  발레리안: 천 개 행성의 도시(디지털),  10,000원","18:10,  브이아이피(디지털),  10,000원","21:00,  킬러의 보디가드(디지털),  10,000원",,,,,,,,,,,,64
2017-09-02,02관(Cine de Chef-TEMPUR Cinema),"10:00,  발레리안: 천 개 행성의 도시(디지털),  10,000원","13:20,  킬러의 보디가드(디지털),  10,000원","16:00,  킬러의 보디가드(디지털),  10,000원","19:00,  킬러의 보디가드(디지털),  10,000원","22:00,  브이아이피(디지털),  10,000원",,,,,,,,,,,,50
2017-09-03,01관(Cine de Chef),"10:00,  발레리안: 천 개 행성의 도시(디지털)","13:00,  발레리안: 천 개 행성의 도시(디지털),  10,000원","16:00,  브이아이피(디지털)","19:00,  발레리안: 천 개 행성의 도시(디지털),  10,000원","22:00,  브이아이피(디지털)",,,,,,,,,,,,64
2017-09-03,02관(Cine de Chef-TEMPUR Cinema),"09:30,  킬러의 보디가드(디지털)","12:20,  킬러의 보디가드(디지털),  10,000원","15:10,  킬러의 보디가드(디지털),  10,000원","18:00,  킬러의 보디가드(디지털),  10,000원","21:00,  킬러의 보디가드(디지털),  10,000원",,,,,,,,,,,,50
2017-09-04,01관(Cine de Chef),"10:20,  발레리안: 천 개 행성의 도시(디지털)","13:20,  브이아이피(디지털)","16:10,  발레리안: 천 개 행성의 도시(디지털)","19:30,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,,64
2017-09-04,02관(Cine de Chef-TEMPUR Cinema),"10:00,  킬러의 보디가드(디지털)","12:40,  킬러의 보디가드(디지털)","15:30,  킬러의 보디가드(디지털),  9,000원","18:30,  킬러의 보디가드(디지털),  9,000원","21:30,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,50
2017-09-05,01관(Cine de Chef),"10:20,  발레리안: 천 개 행성의 도시(디지털)","13:20,  발레리안: 천 개 행성의 도시(디지털)","16:20,  브이아이피(디지털)","19:30,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,,64
2017-09-05,02관(Cine de Chef-TEMPUR Cinema),"10:00,  킬러의 보디가드(디지털)","12:40,  킬러의 보디가드(디지털),  9,000원","15:30,  킬러의 보디가드(디지털),  9,000원","18:30,  킬러의 보디가드(디지털),  9,000원","21:30,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,50
2017-09-06,01관(Cine de Chef),"10:20,  살인자의 기억법(디지털)","13:10,  킬러의 보디가드(디지털)","16:10,  살인자의 기억법(디지털),  9,000원","19:00,  킬러의 보디가드(디지털)","21:50,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,64
2017-09-06,02관(Cine de Chef-TEMPUR Cinema),"10:00,  킬러의 보디가드(디지털),  9,000원","12:50,  살인자의 기억법(디지털),  9,000원","15:40,  그것(디지털),  9,000원","18:40,  살인자의 기억법(디지털),  9,000원","21:30,  그것(디지털),  9,000원",,,,,,,,,,,,50
2017-09-07,01관(Cine de Chef),"10:10,  살인자의 기억법(디지털)","13:00,  킬러의 보디가드(디지털)","15:50,  킬러의 보디가드(디지털)","18:40,  살인자의 기억법(디지털)","21:30,  그것(디지털)",,,,,,,,,,,,64
2017-09-07,02관(Cine de Chef-TEMPUR Cinema),"10:30,  킬러의 보디가드(디지털)",,"15:50,  살인자의 기억법(디지털),  9,000원","19:00,  킬러의 보디가드(디지털),  9,000원","22:00,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,50
2017-09-08,01관(Cine de Chef),"10:00,  살인자의 기억법(디지털)","13:00,  살인자의 기억법(디지털)","15:50,  그것(디지털)","19:00,  살인자의 기억법(디지털)","22:00,  킬러의 보디가드(디지털),  10,000원",,,,,,,,,,,,64
2017-09-08,02관(Cine de Chef-TEMPUR Cinema),"09:40,  살인자의 기억법(디지털)","12:40,  킬러의 보디가드(디지털),  10,000원","15:30,  킬러의 보디가드(디지털),  10,000원","18:30,  킬러의 보디가드(디지털),  10,000원","21:30,  그것(디지털),  10,000원",,,,,,,,,,,,50
2017-09-09,01관(Cine de Chef),"10:00,  살인자의 기억법(디지털)","13:00,  그것(디지털),  10,000원","16:00,  킬러의 보디가드(디지털),  10,000원","19:10,  킬러의 보디가드(디지털),  10,000원","22:00,  킬러의 보디가드(디지털),  10,000원",,,,,,,,,,,,64
2017-09-09,02관(Cine de Chef-TEMPUR Cinema),"09:30,  킬러의 보디가드(디지털)","12:20,  킬러의 보디가드(디지털),  10,000원","15:10,  살인자의 기억법(디지털),  10,000원","18:00,  살인자의 기억법(디지털),  10,000원","21:00,  살인자의 기억법(디지털),  10,000원",,,,,,,,,,,,50
2017-09-10,01관(Cine de Chef),"11:00,  살인자의 기억법(디지털),  10,000원","13:50,  살인자의 기억법(디지털)","17:00,  살인자의 기억법(디지털),  10,000원","20:00,  살인자의 기억법(디지털)",,,,,,,,,,,,,64
2017-09-10,02관(Cine de Chef-TEMPUR Cinema),"09:40,  살인자의 기억법(디지털),  10,000원","12:40,  킬러의 보디가드(디지털),  10,000원","15:40,  살인자의 기억법(디지털),  10,000원","18:40,  킬러의 보디가드(디지털),  10,000원","21:40,  살인자의 기억법(디지털),  10,000원",,,,,,,,,,,,50
2017-09-11,01관(Cine de Chef),"10:00,  킬러의 보디가드(디지털)","13:00,  살인자의 기억법(디지털)","16:00,  킬러의 보디가드(디지털)","19:00,  살인자의 기억법(디지털)","22:00,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,64
2017-09-11,02관(Cine de Chef-TEMPUR Cinema),"09:40,  살인자의 기억법(디지털),  9,000원","12:30,  킬러의 보디가드(디지털),  9,000원","15:30,  살인자의 기억법(디지털),  9,000원","18:30,  킬러의 보디가드(디지털),  9,000원","21:30,  살인자의 기억법(디지털),  9,000원",,,,,,,,,,,,50
2017-09-12,01관(Cine de Chef),"10:00,  킬러의 보디가드(디지털)","13:00,  살인자의 기억법(디지털)","16:00,  킬러의 보디가드(디지털),  9,000원","19:00,  살인자의 기억법(디지털)","22:00,  킬러의 보디가드(디지털),  9,000원",,,,,,,,,,,,64
2017-09-12,02관(Cine de Chef-TEMPUR Cinema),"09:40,  살인자의 기억법(디지털)","12:30,  킬러의 보디가드(디지털),  9,000원","15:30,  살인자의 기억법(디지털)","18:30,  킬러의 보디가드(디지털),  9,000원","21:30,  살인자의 기억법(디지털),  9,000원",,,,,,,,,,,,50
2017-09-13,01관(Cine de Chef),"10:20,  살인자의 기억법(디지털),  9,000원","13:10,  킬러의 보디가드(디지털)","16:10,  킬러의 보디가드(디지털)","19:00,  킬러의 보디가드(디지털),  9,000원","21:50,  살인자의 기억법(디지털)",,,,,,,,,,,,64
2017-09-13,02관(Cine de Chef-TEMPUR Cinema),"10:00,  킬러의 보디가드(디지털)","12:50,  살인자의 기억법(디지털)","15:40,  살인자의 기억법(디지털)","18:40,  살인자의 기억법(디지털),  9,000원","21:30,  베이비 드라이버(디지털),  9,000원",,,,,,,,,,,,50
2017-09-14,01관(Cine de Chef),"10:00,  베이비 드라이버(디지털),  9,000원","12:50,  살인자의 기억법(디지털)","15:40,  아메리칸 메이드(디지털)","18:30,  살인자의 기억법(디지털),  0원","21:30,  베이비 드라이버(디지털),  9,000원",,,,,,,,,,,,64
2017-09-14,02관(Cine de Chef-TEMPUR Cinema),"10:20,  아메리칸 메이드(디지털)","13:10,  아메리칸 메이드(디지털),  9,000원","16:10,  베이비 드라이버(디지털),  9,000원","19:00,  아메리칸 메이드(디지털),  9,000원","21:50,  아메리칸 메이드(디지털),  9,000원",,,,,,,,,,,,50
2017-09-15,01관(Cine de Chef),"10:00,  베이비 드라이버(디지털),  10,000원","13:20,  아메리칸 메이드(디지털)","16:10,  아메리칸 메이드(디지털)","19:00,  살인자의 기억법(디지털),  10,000원","21:50,  베이비 드라이버(디지털),  10,000원",,,,,,,,,,,,64
2017-09-15,02관(Cine de Chef-TEMPUR Cinema),"10:50,  아메리칸 메이드(디지털)","13:40,  베이비 드라이버(디지털)","16:30,  살인자의 기억법(디지털),  9,000원","19:20,  아메리칸 메이드(디지털),  10,000원","22:10,  아메리칸 메이드(디지털),  10,000원",,,,,,,,,,,,50
2017-09-16,01관(Cine de Chef),"10:00,  베이비 드라이버(디지털)","12:50,  아메리칸 메이드(디지털)","15:40,  살인자의 기억법(디지털),  10,000원","18:30,  살인자의 기억법(디지털),  10,000원","21:30,  베이비 드라이버(디지털),  10,000원",,,,,,,,,,,,64
2017-09-16,02관(Cine de Chef-TEMPUR Cinema),"10:20,  살인자의 기억법(디지털)","13:10,  베이비 드라이버(디지털),  10,000원","16:00,  아메리칸 메이드(디지털),  10,000원","19:00,  아메리칸 메이드(디지털),  10,000원","21:50,  아메리칸 메이드(디지털),  10,000원",,,,,,,,,,,,50
2017-09-17,01관(Cine de Chef),"10:30,  살인자의 기억법(디지털),  10,000원","13:20,  베이비 드라이버(디지털),  10,000원","16:10,  살인자의 기억법(디지털)","19:00,  베이비 드라이버(디지털),  10,000원","21:50,  베이비 드라이버(디지털)",,,,,,,,,,,,64
2017-09-17,02관(Cine de Chef-TEMPUR Cinema),"10:10,  아메리칸 메이드(디지털),  10,000원","13:00,  아메리칸 메이드(디지털),  10,000원","15:50,  베이비 드라이버(디지털),  10,000원","18:40,  아메리칸 메이드(디지털),  10,000원","21:30,  살인자의 기억법(디지털),  10,000원",,,,,,,,,,,,50
2017-09-18,01관(Cine de Chef),"11:20,  아메리칸 메이드(디지털),  9,000원","14:10,  아메리칸 메이드(디지털)","17:10,  베이비 드라이버(디지털)","20:00,  살인자의 기억법(디지털)",,,,,,,,,,,,,64
2017-09-18,02관(Cine de Chef-TEMPUR Cinema),"10:00,  베이비 드라이버(디지털)","12:40,  살인자의 기억법(디지털),  9,000원","15:30,  살인자의 기억법(디지털),  9,000원","18:40,  아메리칸 메이드(디지털),  9,000원","21:20,  베이비 드라이버(디지털),  9,000원",,,,,,,,,,,,50
2017-09-19,01관(Cine de Chef),"11:20,  아메리칸 메이드(디지털)","14:00,  살인자의 기억법(디지털)","17:10,  베이비 드라이버(디지털),  9,000원","20:00,  살인자의 기억법(디지털)",,,,,,,,,,,,,64
2017-09-19,02관(Cine de Chef-TEMPUR Cinema),"11:00,  베이비 드라이버(디지털)","13:50,  베이비 드라이버(디지털)","16:50,  살인자의 기억법(디지털)","19:20,  베이비 드라이버(디지털),  9,000원","22:00,  베이비 드라이버(디지털),  9,000원",,,,,,,,,,,,50
2017-09-20,01관(Cine de Chef),,,"16:30,  베이비 드라이버(디지털)","19:10,  베이비 드라이버(디지털)","22:00,  아메리칸 메이드(디지털)",,,,,,,,,,,,64
2017-09-20,02관(Cine de Chef-TEMPUR Cinema),"09:30,  베이비 드라이버(디지털),  9,000원","12:10,  살인자의 기억법(디지털)","15:00,  베이비 드라이버(디지털)","18:50,  살인자의 기억법(디지털),  9,000원","21:40,  베이비 드라이버(디지털),  9,000원",,,,,,,,,,,,50
2017-09-21,01관(Cine de Chef),,,,"20:00,  베이비 드라이버(디지털),  9,000원",,,,,,,,,,,,,64
2017-09-21,02관(Cine de Chef-TEMPUR Cinema),"09:20,  아이 캔 스피크(디지털)","12:10,  아이 캔 스피크(디지털)","15:00,  아이 캔 스피크(디지털),  9,000원","18:50,  아이 캔 스피크(디지털)","21:50,  베이비 드라이버(디지털),  9,000원",,,,,,,,,,,,50
2017-09-22,01관(Cine de Chef),"10:40,  베이비 드라이버(디지털)","13:20,  베이비 드라이버(디지털)","16:30,  베이비 드라이버(디지털)","19:10,  살인자의 기억법(디지털),  10,000원","21:40,  아이 캔 스피크(디지털)",,,,,,,,,,,,64
2017-09-22,02관(Cine de Chef-TEMPUR Cinema),"11:00,  아이 캔 스피크(디지털),  10,000원","13:40,  아이 캔 스피크(디지털)","16:40,  아이 캔 스피크(디지털),  10,000원","19:30,  아이 캔 스피크(디지털),  10,000원","22:20,  베이비 드라이버(디지털),  10,000원",,,,,,,,,,,,50
2017-09-23,01관(Cine de Chef),"10:00,  아이 캔 스피크(디지털)","12:40,  베이비 드라이버(디지털)","15:20,  베이비 드라이버(디지털),  10,000원","18:10,  아이 캔 스피크(디지털)","21:00,  아이 캔 스피크(디지털)",,,,,,,,,,,,64
