상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,좌석수
2017-04-20,01관,"09:00,  분노의 질주: 더 익스트림(디지털),  5,000원","11:30,  분노의 질주: 더 익스트림(디지털),  8,000원","14:00,  분노의 질주: 더 익스트림(디지털),  6,000원","16:30,  분노의 질주: 더 익스트림(디지털),  8,000원","19:00,  분노의 질주: 더 익스트림(디지털),  8,000원","21:30,  분노의 질주: 더 익스트림(디지털),  8,000원","24:00,  분노의 질주: 더 익스트림(디지털),  6,000원",,,,,,,211
2017-04-20,02관,"09:20,  더 플랜(디지털),  5,000원","11:15,  오두막(디지털),  6,000원","13:40,  아빠는 딸(디지털),  8,000원","16:00,  파워레인져스: 더 비기닝(디지털),  6,000원","18:15,  더 플랜(디지털),  8,000원","20:20,  분노의 질주: 더 익스트림(디지털),  8,000원","22:50,  더 플랜(디지털),  8,000원",,,,,,,117
2017-04-21,01관,"09:00,  분노의 질주: 더 익스트림(디지털)","11:30,  분노의 질주: 더 익스트림(디지털)","14:00,  분노의 질주: 더 익스트림(디지털),  8,000원","16:30,  분노의 질주: 더 익스트림(디지털),  8,000원","19:00,  분노의 질주: 더 익스트림(디지털),  8,000원","21:30,  분노의 질주: 더 익스트림(디지털),  8,000원","24:00,  분노의 질주: 더 익스트림(디지털),  6,000원",,,,,,,211
2017-04-21,02관,"09:20,  더 플랜(디지털),  5,000원","11:15,  오두막(디지털),  6,000원","13:40,  아빠는 딸(디지털),  8,000원","16:00,  파워레인져스: 더 비기닝(디지털)","18:15,  아빠는 딸(디지털),  8,000원","20:35,  분노의 질주: 더 익스트림(디지털),  8,000원","23:05,  아빠는 딸(디지털),  6,000원",,,,,,,117
2017-04-22,01관,"09:00,  분노의 질주: 더 익스트림(디지털),  5,000원","11:30,  분노의 질주: 더 익스트림(디지털),  8,000원","14:00,  분노의 질주: 더 익스트림(디지털),  8,000원","16:30,  분노의 질주: 더 익스트림(디지털),  8,000원","19:00,  분노의 질주: 더 익스트림(디지털),  8,000원","21:30,  분노의 질주: 더 익스트림(디지털),  8,000원","24:00,  분노의 질주: 더 익스트림(디지털)",,,,,,,211
2017-04-22,02관,"09:00,  더 플랜(디지털),  5,000원","11:00,  아빠는 딸(디지털),  8,000원","13:10,  아빠는 딸(디지털),  8,000원","15:30,  분노의 질주: 더 익스트림(디지털),  8,000원","18:00,  아빠는 딸(디지털),  8,000원","20:20,  분노의 질주: 더 익스트림(디지털),  8,000원","22:50,  분노의 질주: 더 익스트림(디지털),  8,000원",,,,,,,117
2017-04-23,01관,"09:00,  분노의 질주: 더 익스트림(디지털),  5,000원","11:30,  분노의 질주: 더 익스트림(디지털),  8,000원","14:00,  분노의 질주: 더 익스트림(디지털),  8,000원","16:30,  분노의 질주: 더 익스트림(디지털),  8,000원","19:00,  분노의 질주: 더 익스트림(디지털),  8,000원","21:30,  분노의 질주: 더 익스트림(디지털),  8,000원","24:00,  분노의 질주: 더 익스트림(디지털),  6,000원",,,,,,,211
2017-04-23,02관,"09:00,  더 플랜(디지털),  5,000원","11:00,  아빠는 딸(디지털),  7,000원","13:10,  아빠는 딸(디지털),  8,000원","15:30,  아빠는 딸(디지털),  8,000원","18:00,  아빠는 딸(디지털),  8,000원","20:20,  더 플랜(디지털),  8,000원","22:50,  분노의 질주: 더 익스트림(디지털),  8,000원",,,,,,,117
2017-04-24,01관,"09:00,  분노의 질주: 더 익스트림(디지털),  5,000원","11:30,  분노의 질주: 더 익스트림(디지털),  8,000원","14:00,  분노의 질주: 더 익스트림(디지털),  5,000원","16:30,  분노의 질주: 더 익스트림(디지털)","19:00,  분노의 질주: 더 익스트림(디지털),  8,000원","21:30,  분노의 질주: 더 익스트림(디지털),  8,000원","24:00,  분노의 질주: 더 익스트림(디지털)",,,,,,,211
2017-04-24,02관,"09:00,  더 플랜(디지털),  5,000원","11:00,  아빠는 딸(디지털),  8,000원","13:10,  아빠는 딸(디지털)","15:30,  아빠는 딸(디지털)","18:00,  아빠는 딸(디지털),  4,500원","20:20,  더 플랜(디지털),  8,000원","22:50,  분노의 질주: 더 익스트림(디지털),  8,000원",,,,,,,117
2017-04-25,01관,"09:00,  분노의 질주: 더 익스트림(디지털),  5,000원","11:30,  분노의 질주: 더 익스트림(디지털),  6,000원","14:00,  분노의 질주: 더 익스트림(디지털)","16:30,  분노의 질주: 더 익스트림(디지털),  5,000원","19:00,  분노의 질주: 더 익스트림(디지털),  8,000원","21:30,  분노의 질주: 더 익스트림(디지털),  8,000원","24:00,  분노의 질주: 더 익스트림(디지털),  6,000원",,,,,,,211
2017-04-25,02관,"09:00,  더 플랜(디지털),  5,000원","11:00,  아빠는 딸(디지털)","13:10,  아빠는 딸(디지털),  8,000원","15:30,  아빠는 딸(디지털),  8,000원","18:00,  아빠는 딸(디지털),  8,000원","20:20,  분노의 질주: 더 익스트림(디지털),  8,000원","22:50,  분노의 질주: 더 익스트림(디지털),  8,000원",,,,,,,117
2017-04-26,01관,"09:00,  특별시민(디지털),  5,000원","11:20,  특별시민(디지털),  5,000원","13:45,  특별시민(디지털),  8,000원","16:10,  특별시민(디지털),  8,000원","18:35,  특별시민(디지털),  5,000원","21:00,  특별시민(디지털),  5,000원","23:25,  특별시민(디지털),  6,000원",,,,,,,211
2017-04-26,02관,,"11:30,  임금님의 사건수첩(디지털),  8,000원","13:35,  임금님의 사건수첩(디지털),  8,000원","15:40,  임금님의 사건수첩(디지털),  8,000원","17:45,  임금님의 사건수첩(디지털),  5,000원","19:50,  임금님의 사건수첩(디지털),  5,000원","22:20,  임금님의 사건수첩(디지털),  8,000원",,,,,,,117
2017-04-27,01관,"09:00,  특별시민(디지털)","11:30,  특별시민(디지털),  6,000원","14:00,  특별시민(디지털),  8,000원","16:30,  특별시민(디지털),  6,000원","19:00,  특별시민(디지털),  8,000원","21:30,  특별시민(디지털),  8,000원","24:00,  특별시민(디지털),  6,000원",,,,,,,211
2017-04-27,02관,"09:25,  임금님의 사건수첩(디지털)","11:30,  임금님의 사건수첩(디지털),  8,000원","13:35,  임금님의 사건수첩(디지털),  8,000원","15:40,  임금님의 사건수첩(디지털),  8,000원","17:45,  임금님의 사건수첩(디지털),  5,000원","19:50,  임금님의 사건수첩(디지털),  8,000원","22:00,  임금님의 사건수첩(디지털),  0원","24:05,  임금님의 사건수첩(디지털)",,,,,,117
2017-04-28,01관,"09:00,  특별시민(디지털)","11:30,  특별시민(디지털),  8,000원","14:00,  특별시민(디지털),  8,000원","16:30,  특별시민(디지털),  8,000원","19:00,  특별시민(디지털),  6,000원","21:30,  특별시민(디지털),  8,000원","24:00,  특별시민(디지털),  6,000원",,,,,,,211
2017-04-28,02관,"10:00,  임금님의 사건수첩(디지털),  5,000원","12:05,  스머프: 비밀의 숲(디지털)","13:45,  임금님의 사건수첩(디지털),  6,000원","15:50,  임금님의 사건수첩(디지털),  8,000원","18:00,  임금님의 사건수첩(디지털),  8,000원","20:05,  임금님의 사건수첩(디지털),  6,000원","22:10,  분노의 질주: 더 익스트림(디지털),  8,000원","24:35,  임금님의 사건수첩(디지털),  6,000원",,,,,,117
2017-04-29,01관,"09:00,  특별시민(디지털),  5,000원","11:30,  특별시민(디지털),  8,000원","14:00,  특별시민(디지털),  8,000원","16:30,  특별시민(디지털),  8,000원","19:00,  특별시민(디지털),  8,000원","21:30,  특별시민(디지털),  8,000원","24:00,  특별시민(디지털),  6,000원",,,,,,,211
2017-04-29,02관,"10:00,  임금님의 사건수첩(디지털),  5,000원","12:05,  스머프: 비밀의 숲(디지털),  6,000원","13:45,  임금님의 사건수첩(디지털),  8,000원","15:50,  임금님의 사건수첩(디지털),  8,000원","18:00,  임금님의 사건수첩(디지털),  8,000원","20:05,  임금님의 사건수첩(디지털),  8,000원","22:10,  분노의 질주: 더 익스트림(디지털),  8,000원","24:35,  임금님의 사건수첩(디지털),  6,000원",,,,,,117
2017-04-30,01관,"09:00,  특별시민(디지털),  5,000원","11:30,  특별시민(디지털),  8,000원","14:00,  특별시민(디지털),  8,000원","16:30,  특별시민(디지털),  9,000원","19:00,  특별시민(디지털),  8,000원","21:30,  특별시민(디지털),  8,000원","24:00,  특별시민(디지털),  6,000원",,,,,,,211
2017-04-30,02관,"10:00,  임금님의 사건수첩(디지털),  5,000원",,"13:45,  임금님의 사건수첩(디지털),  8,000원","15:50,  임금님의 사건수첩(디지털),  8,000원","18:00,  임금님의 사건수첩(디지털),  8,000원","20:05,  임금님의 사건수첩(디지털),  6,000원","22:10,  분노의 질주: 더 익스트림(디지털),  8,000원","24:35,  임금님의 사건수첩(디지털),  6,000원",,,,,,117
2017-05-01,01관,"09:00,  특별시민(디지털),  5,000원","11:30,  특별시민(디지털),  8,000원","14:00,  특별시민(디지털),  8,000원","16:30,  특별시민(디지털),  6,000원","19:00,  특별시민(디지털),  0원","21:30,  특별시민(디지털),  8,000원","24:00,  특별시민(디지털),  6,000원",,,,,,,211
2017-05-01,02관,"09:30,  임금님의 사건수첩(디지털),  5,000원","11:35,  임금님의 사건수첩(디지털),  5,500원","13:40,  임금님의 사건수첩(디지털),  6,000원","15:45,  임금님의 사건수첩(디지털),  8,000원","17:50,  임금님의 사건수첩(디지털),  9,000원","20:00,  임금님의 사건수첩(디지털),  9,000원","22:05,  분노의 질주: 더 익스트림(디지털),  5,000원","24:35,  임금님의 사건수첩(디지털),  6,000원",,,,,,117
2017-05-02,01관,"09:10,  임금님의 사건수첩(디지털),  5,000원","11:40,  임금님의 사건수첩(디지털),  8,000원","13:45,  임금님의 사건수첩(디지털),  6,000원","15:50,  임금님의 사건수첩(디지털),  8,000원","18:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","20:35,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","23:10,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원",,,,,,,211
2017-05-02,02관,"09:20,  특별시민(디지털),  5,000원","11:50,  특별시민(디지털)","14:20,  특별시민(디지털)","17:00,  임금님의 사건수첩(디지털),  5,500원","19:20,  임금님의 사건수첩(디지털),  8,000원","21:40,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","24:20,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원",,,,,,,117
2017-05-03,01관,"09:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  5,000원","11:45,  임금님의 사건수첩(디지털),  8,000원","13:50,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","16:25,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","19:00,  가디언즈 오브 갤럭시 VOL. 2(디지털)","21:35,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","24:10,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원",,,,,,,211
2017-05-03,02관,"09:30,  보안관(디지털),  5,000원","11:40,  보스 베이비(디지털더빙),  8,000원","13:30,  보안관(디지털),  8,000원","15:40,  임금님의 사건수첩(디지털),  8,000원","18:10,  보안관(디지털),  6,000원","20:20,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","22:50,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원",,,,,,,117
2017-05-04,01관,"09:00,  보스 베이비(디지털더빙),  5,000원","10:45,  가디언즈 오브 갤럭시 VOL. 2(디지털),  5,000원","13:40,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","16:15,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","18:50,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","21:25,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","24:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원",,,,,,,211
2017-05-04,02관,"08:50,  가디언즈 오브 갤럭시 VOL. 2(디지털),  5,000원","11:20,  보스 베이비(디지털더빙),  8,000원","13:10,  보스 베이비(디지털더빙),  8,000원","15:00,  임금님의 사건수첩(디지털),  8,000원","17:35,  보안관(디지털),  8,000원","19:40,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","22:15,  보안관(디지털),  8,000원","24:25,  보안관(디지털),  6,000원",,,,,,117
2017-05-05,01관,"09:00,  보스 베이비(디지털더빙),  5,000원","10:45,  가디언즈 오브 갤럭시 VOL. 2(디지털),  5,000원","13:40,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","16:15,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","18:50,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","21:25,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","24:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원",,,,,,,211
2017-05-05,02관,"09:10,  보안관(디지털),  5,000원","11:20,  보스 베이비(디지털더빙),  8,000원","13:10,  보스 베이비(디지털더빙),  9,000원","15:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","17:35,  보안관(디지털),  8,000원","19:45,  보안관(디지털),  8,000원","22:00,  보안관(디지털),  8,000원","24:10,  보안관(디지털),  6,000원",,,,,,117
2017-05-06,01관,"09:00,  보스 베이비(디지털더빙)","10:45,  가디언즈 오브 갤럭시 VOL. 2(디지털),  5,000원","13:15,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","15:50,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","18:25,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","21:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","23:35,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원",,,,,,,211
2017-05-06,02관,"09:10,  보안관(디지털),  5,000원","11:20,  보스 베이비(디지털더빙),  8,000원","13:10,  보스 베이비(디지털더빙),  8,000원","15:00,  보안관(디지털),  8,000원","17:10,  보안관(디지털),  8,000원","19:30,  보안관(디지털),  8,000원","22:10,  보안관(디지털),  8,000원","24:20,  보안관(디지털),  6,000원",,,,,,117
2017-05-07,01관,"09:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  5,000원","11:35,  보안관(디지털),  8,000원","14:10,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","16:45,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","19:20,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","21:50,  가디언즈 오브 갤럭시 VOL. 2(디지털),  7,000원","24:20,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원",,,,,,,211
2017-05-07,02관,"09:40,  보안관(디지털),  5,000원","11:50,  보스 베이비(디지털더빙),  9,000원","13:40,  보안관(디지털),  8,000원","15:50,  보안관(디지털),  9,000원","18:00,  보안관(디지털),  8,000원","20:10,  보안관(디지털),  8,000원","22:20,  보안관(디지털),  8,000원","24:30,  보안관(디지털),  6,000원",,,,,,117
2017-05-08,01관,"09:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  5,000원",,"14:10,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원",,"19:20,  임금님의 사건수첩(디지털),  6,000원","21:25,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","24:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원",,,,,,,211
2017-05-08,02관,"09:40,  보안관(디지털),  5,000원",,"13:40,  보안관(디지털),  8,000원","15:50,  보안관(디지털),  8,000원","18:00,  보안관(디지털),  8,000원","20:10,  보안관(디지털),  8,000원","22:20,  보안관(디지털),  8,000원","24:30,  보안관(디지털),  6,000원",,,,,,117
2017-05-09,01관,"09:00,  에이리언: 커버넌트(디지털),  5,000원","11:20,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","14:00,  에이리언: 커버넌트(디지털),  6,000원","16:20,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","19:00,  가디언즈 오브 갤럭시 VOL. 2(디지털),  8,000원","21:30,  가디언즈 오브 갤럭시 VOL. 2(디지털),  6,000원","24:00,  에이리언: 커버넌트(디지털),  6,000원",,,,,,,211
2017-05-09,02관,"09:30,  보안관(디지털),  5,000원","11:40,  보스 베이비(디지털더빙),  8,000원","13:30,  보안관(디지털),  8,000원","15:40,  석조저택 살인사건(디지털),  8,000원","17:50,  보안관(디지털),  8,000원","20:00,  보안관(디지털),  8,000원","22:10,  석조저택 살인사건(디지털),  8,000원","24:20,  보안관(디지털),  8,000원",,,,,,117
