순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1590,가족초상화,,0,0.0%,"319,500",0,177,1,2,한국,한국,(주)동녘필름,,,다큐멘터리,김영조,김영조
1590,강원도의 힘,1998.4.4,0,0.0%,"60,000",0,12,1,2,한국,한국,미라신코리아(주),,18세 미만인 자는 관람할 수 없는 등급,드라마,홍상수,"김유석,백종학,박정화,임선영,오윤홍,박현영,박현영"
1590,개막식 - 2015 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"곽새미,박용재,김희진",
1590,개막식 - 2016 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"김민기,이은샘,김은지",
1590,개막작 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"채한영,강상우,권만기",
1590,개막작 - 2016 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"김진아,이지원,정다희,김인선",
1590,경마장 가는 길,1991.12.21,0,0.0%,"184,000",0,38,1,1,한국,한국,태흥영화(주),,연소자관람불가,"드라마,멜로/로맨스",장선우,"강수연,문성근,김보연"
1590,경쟁 1 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"유재현,김성환,고경수,최정호",
1590,경쟁 1 - 2016 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"이시대,정시온,허준석,배세웅,차상훈",
1590,경쟁 2 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"곽은미,허윤희,이은혜,김매일,장아람",
1590,경쟁 2 - 2016 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"구교환,이옥섭,김금난,방우리,이승주",
1590,경쟁 3 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,드라마,"심혜정,박근영,신시아,이진호",
1590,경쟁 3 - 2016 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"문세은,남근학,임희성,안주영,이란희",
1590,경쟁 4 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"이창수,김유준,김승협,김우석",
1590,경쟁 4 - 2016 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"최진영,이지은,김재현,최성구",
1590,경쟁 5 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"강혜연,이승환,김다이,이승주",
1590,경쟁 5 - 2016 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"황지은,고은혜,차현준,이윤규,김광빈",
1590,경쟁 6 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"박성진,임보영,김태경,김태윤",
1590,경쟁 6 - 2016 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"김경록,이용진,박매화,김민숙",
1590,경쟁 7 - 2015 전북독립영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"윤서현,양요빈,신종훈,이미지",
1590,경쟁부분 섹션 I - 2015 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"김은빈,윤이빈,임기수,박정민,김재원,정승원,유지현,조명호,서문수빈,신준영,이양진",
1590,경쟁부분 섹션 I - 2016 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"황수아,조운주,정혜윤,조예현,유채림,안승빈,윤찬",
1590,경쟁부분 섹션 II - 2015 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"이진웅,조명호,이한결,구난영,최예원,양지예,김하련,이은경,문유정,전태인,이채현",
1590,경쟁부분 섹션 III - 2015 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"이은샘,윤이빈,김경수,이종민,소예린,전건우,박현주",
1590,경쟁부분 섹션 III - 2016 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"정현빈,박한울,황하연,임주현,구다은,구난영,문유정,소명원",
1590,경쟁부분 섹션 Ⅳ - 2015 전북청소년영화제,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"허인서,원소정,심하은,조명호,이한결,서영현,최어진,차도희,소현아,최재헌,송예인",
1590,고스톱 살인,2014.3.20,0,0.0%,"5,479,500",0,820,1,3,한국,한국,영화사 연,(주)랠리버튼,15세이상관람가,"판타지,드라마",김준권,"정영진,권남희,김홍파,박형우,박형우,이승준,박재현,박지성,임호경,장문진,정보경,이상록,이상록,이소영,홍승주,김경화,이은주,이은혜,이지영,김남숙,황치연,김민규,오대환"
1590,고양이 춤,2011.11.17,0,0.0%,"92,127,300",0,"12,486",1,3,한국,한국,고양이구름 필름,㈜인디스토리,전체관람가,다큐멘터리,윤기형,이용한
1590,그댄 나의 뱀파이어,2014.6.12,0,0.0%,"22,393,000",0,"3,048",1,1,한국,한국,지오엔터테인먼트,주식회사 마운틴픽쳐스,15세이상관람가,"드라마,멜로/로맨스,코미디",이원회,"최윤영,이재윤,박정식,이진주,박지연,백주은,신호경,정규형,윤수익,최호태,김경록,홍승민,이원회,김그림,김그림,이지연,김소연,김형미,문상혁,민경진,박소연,문희경,장영남,이마붑"
1590,그들도 우리처럼,1990.11.10,0,0.0%,"218,000",0,43,1,2,한국,한국,(주)동아수출공사,,연소자관람불가,드라마,박광수,"김민희,문성근,최재호,심혜진,박중훈"
1590,기담,2007.8.1,0,0.0%,"4,124,465,500",0,"644,090",1,1,한국,한국,영화사 도로시(주),㈜스튜디오이쩜영,15세이상관람가,"공포(호러),미스터리,스릴러","정식,정범식","김보경,김응수,이동규,진구,김태우,김종윤,예수정,정지안"
1590,깊은 밤 갑자기,1981.7.17,0,0.0%,0,0,0,1,1,한국,한국,남아진흥(주),(주)드림팩트엔터테인먼트,"연소자관람불가,청소년관람불가","공포(호러),범죄,스릴러",고영남,"김영애,한혜리,이기선,윤일봉"
1590,끝까지 간다,2014.5.29,0,0.0%,"27,007,303,900",0,"3,450,305",1,1,한국,한국,"(주)에이디사공육,(주)다세포클럽",(주)쇼박스,15세이상관람가,"액션,스릴러,범죄",김성훈,"이선균,조진웅,신정근,정만식,신동미,김동영,박보검,박진성,정하철,윤종현,이승준,이지훈,김보경,이영수,김재철,김진환,배유람,김강현,기주봉,장인섭,장준녕,김해곤,서현우,이준혁,주석태,김승훈"
1590,나그네는 길에서도 쉬지 않는다,1988.6.11,0,0.0%,0,0,0,1,2,한국,한국,판영화사(주),,미성년자관람불가,멜로/로맨스,이장호,"고설봉,추석양,이보희,김명곤"
1590,나를 닮은 얼굴,2010.9.30,0,0.0%,"4,944,500",0,893,1,1,한국,한국,뿌리의집,(주)영화사 진진,전체관람가,다큐멘터리,태미 추,"노명자,브렌트,박효정"
1590,나의 사랑 나의 신부,2014.10.8,0,0.0%,"16,636,404,305",0,"2,141,155",2,3,한국,한국,필름모멘텀,씨네그루(주)다우기술,15세이상관람가,"멜로/로맨스,코미디",임찬상,"조정석,신민아,윤정희,이상희,전예원,조아라,김광수,김보미,김선하,김은비,박주운,신영일,배성우,라미란,윤문식,황정민,서강준,김형욱,김근영,고규필,강신철,박지연"
1590,남과 북,,0,0.0%,"5,806,000",0,"2,903",1,1,한국,한국,,,,"드라마,전쟁,멜로/로맨스",김기덕,"엄앵란,최무룡,신영균,남궁원"
1590,내 안에 우는 바람,1997.10.25,0,0.0%,"532,000",0,99,1,2,한국,한국,(주)동녘필름,,고등학생이상관람가,드라마,전수일,"김명곤,문정임,조재현,이충인,박철,유순철,조영진"
1590,내 청춘을 돌려다오,,0,0.0%,0,0,0,1,1,한국,한국,,,,다큐멘터리,김은민,
1590,네버다이 버터플라이,2013.10.17,0,0.0%,"11,128,000",0,"1,585",1,1,한국,한국,피도 안마른 녀석들,(주)랠리버튼,15세이상관람가,드라마,장현상,"신재승,김태윤,박연주,이진탁,이현진,허수정,박지수,류아벨,남태부,남명렬,오희준,김고은"
1590,누구나 제 명에 죽고 싶다,2013.3.14,0,0.0%,"4,430,500",0,577,1,2,한국,한국,한국영화아카데미,씨제이 씨지브이(CJ CGV)(주),청소년관람불가,"드라마,액션",김승현,"최원영,김이정,강호,신현탁,김원식,전종석,강구현,공민정"
1590,늘샘천축국뎐,,0,0.0%,"1,105,000",0,221,1,5,한국,한국,,,,다큐멘터리,늘샘,
1590,다큐멘터리 제작워크숍 2016,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,단편 KAFA 4,,0,0.0%,0,0,0,1,2,한국,한국,,,,기타,"강원,박근범,장준호,윤동혁",
1590,독립영화발표회(251회) - 박영석 프로그래머 추천전,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"강원,이두훈,정혁기",
1590,독립영화발표회(254회) - 박영석 프로그래머 추천전,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"백해선,서은선,송혜림",
1590,"독립영화발표회(257회) - 기획단편전 : 음악, 조화의 코드",,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"곽민승,이희찬,김숙현",
1590,돌아오지 않는 해병,,0,0.0%,"4,164,000",0,"2,067",1,2,한국,한국,,,,"전쟁,드라마,액션",이만희,"구봉서,최성,최무룡,이대엽"
1590,두만강,2011.3.17,0,0.0%,"17,258,600",0,"2,429",1,1,한국,"한국,프랑스,중국",(주)률필름,㈜인디스토리,15세이상관람가,드라마,장률,"윤란,최건,진 리늘 리,김영화"
1590,또봇탐험대 태권전사K,,0,0.0%,0,0,0,1,1,한국,한국,,,,애니메이션,,
1590,라바야데르,,0,0.0%,0,0,0,1,3,한국,한국,,,전체관람가,공연,김수기,
1590,로망은 없다,2009.12.10,0,0.0%,"994,000",0,170,1,3,한국,한국,한국영화아카데미,씨제이 씨지브이(CJ CGV)(주),12세이상관람가,"애니메이션,드라마,가족","박재옥,수경,홍은지","임옥균,정형준,수경,박지윤,차연경,곽지훈,김성철,박민우,박민우,박민우,박민우,전진아"
1590,로컬시네마 WITH JIFF : 감독 대 감독,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"강지이,임경희",
1590,로컬시네마 WITH JIFF : 내 생에 첫 영화,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"하고은,조찬양,성수희,이지현,안단태,김동현,박진영",
1590,로컬시네마 WITH JIFF : 전북단편영화제작스쿨 작품전,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"최진영,임경희,조미혜,전정치,박영완",
1590,로컬시네마 WITH JIFF : 제16회 전주국제영화제 한국단편경쟁부분 수상작,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"한인미,임철,서정신우",
1590,마리와 레티,,0,0.0%,0,0,0,1,9,한국,한국,,,,드라마,최진영,
1590,마중: 커피숍 난동 수다 사건,2018.5.17,0,0.0%,0,0,0,1,1,한국,한국,"자메이크 필름,(주)콘텐츠윙",(주)콘텐츠윙,15세이상관람가,"코미디,드라마",임혜영,"김준한,류대식,문웅기,성기국,송준영,정재영,차지훈,이새롬,이주영"
1590,만찬,2014.1.23,0,0.0%,"14,760,000",0,"2,126",1,2,한국,한국,김동현필름,㈜인디스토리,15세이상관람가,"가족,멜로/로맨스,드라마",김동현,"정의갑,박세진,장윤진,송준호,송준호,조영실,이은주,이주생,이주생,이지수,김상현,김상현,민덕기,민혜숙,박영주,차순배,박인수,홍기준"
1590,메피스토,,0,0.0%,"1,284,000",0,321,1,4,한국,한국,,,전체관람가,공연,정성복,"정동환,정동환"
1590,미스진은 예쁘다,2013.3.14,0,0.0%,"15,111,500",0,"2,186",1,1,한국,한국,문화예술사업단 BIKI,어뮤즈,12세이상관람가,드라마,장희철,"진선미,박나경,하현관,최웅,정길재,남진우,박성훈,박성훈,양명숙,유성곤"
1590,미쓰 마마,2012.10.18,0,0.0%,"11,126,500",0,"1,526",1,1,한국,한국,"프로덕션공방,(주)이든픽쳐스",찬란,15세이상관람가,다큐멘터리,백연아,"최형숙,김현진,장지영,최준서"
1590,벌이 날다,1999.12.24,0,0.0%,"3,151,500",0,602,1,2,한국,한국,"민병훈필름,잠셋우즈만필름",,모든 관람객이 관람할 수 있는 등급,드라마,"민병훈,잠셰드 우스모노프",무하마드 존 쇼디
1590,부산지역 대학 작품 상영 01,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,부산지역 대학 작품 상영 02,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,부산지역 대학 작품 상영 03,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,부산지역 대학 작품 상영 04,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,부산지역 대학 작품 상영 05,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,부산지역 대학 작품 상영 06,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,부산지역 대학 작품 상영07,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,블랙잭,1997.9.13,0,0.0%,0,0,0,1,2,한국,한국,정륭사,,연소자관람불가,"미스터리,범죄,액션",정지영,"강수연,최민수,유해진,문철재,김일우"
1590,빅매치,2014.11.27,0,0.0%,"8,952,096,578",0,"1,177,438",2,2,한국,한국,(주)보경사,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,액션,최호,"이정재,신하균,이성민,보아,김의성,손호준,강정원,김근배,김재철,김종선,남성호,박상현,안병래,이상헌,이재남,이재훈,이종현,이진민,정현진,배성우,맹상훈,최우식,조덕제,김윤성,박지환,박경혜"
1590,삐라,,0,0.0%,0,0,0,1,1,한국,한국,,,,다큐멘터리,조현준,
1590,사랑해! 진영아,2013.11.7,0,0.0%,"34,720,000",0,"4,941",1,1,한국,한국,"㈜인디스토리,(주)어뮤즈엔터테인먼트","㈜인디스토리,(주)인디플러그",15세이상관람가,드라마,이성은,"김규리,박원상,윤소정,이성은,이영은,이완수,이정일,장인영,장정인,진수,최정은,황동궁,김원해,이민아,최유화,전수진,임현성"
1590,사월의 끝,2017.9.14,0,0.0%,0,0,0,1,1,한국,한국,코라필름,(주)비엠컬쳐스,청소년관람불가,"미스터리,스릴러",김광복,"박지수,이빛나,장소연,윤근,최나영,최수복,이은지,연송하,이양희"
1590,산타바바라,2014.7.16,0,0.0%,"125,565,919",0,"16,626",1,1,한국,"한국,미국",(주)영화사 조제,(주)나이너스엔터테인먼트,15세이상관람가,"멜로/로맨스,드라마",조성규,"이상윤,윤진서,이솜,서범석,신동미,정미라,정여은,강유현,차수민,이덕화,이석현,이선영,이시연,이재영,이지수,박은주,이지수,신유경,김상석,김용진,김은성,김정은,김태우,박해일"
1590,생명,,0,0.0%,0,0,0,1,2,한국,한국,,,,드라마,이만희,"장민호,남궁원,허장강"
1590,샬레,,0,0.0%,0,0,0,1,1,한국,한국,라제떼,,,"드라마,멜로/로맨스",박소진,"이설희,김호원,최규필"
1590,소름,2001.8.3,0,0.0%,"280,000",0,61,1,3,한국,한국,드림맥스(주),브에나비스타인터내셔널코리아,18세관람가,공포(호러),윤종찬,"김명민,장진영,홍윤정,박영훈,박인선,김현옥,천승현,김태형,장인덕,김양규,기주봉,권태원"
1590,소음들,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,민제홍,
1590,쇠사슬을 끊어라,1971.11.25,0,0.0%,0,0,0,1,2,한국,한국,한국영화사,,,드라마,이만희,"장동휘,남궁원"
1590,수취인불명,2001.6.2,0,0.0%,"10,000",0,2,1,1,한국,한국,"(주)엘제이필름,(주)김기덕 필름",(주)튜브엔터테인먼트,18세관람가,드라마,김기덕,"조재현,김영민,김진만,양동근,반민정,나혜미,김상원,전성애,이민옥,이흥욱,권남희,김정호,김준용,오정세"
1590,숨바꼭질,2013.8.14,0,0.0%,"39,602,995,500",0,"5,604,106",1,2,한국,한국,(주)드림캡쳐,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,스릴러,허정,"손현주,문정희,전미선,장채린,김수안,김원해,노수산나,정준원,김근영,성유빈,주석태,정민성,김혜윤"
1590,슈퍼 따릉이,,0,0.0%,0,0,0,1,2,한국,한국,,,,드라마,이명훈,"성현수,안소진,박창원"
1590,스톤,2014.6.12,0,0.0%,"121,122,400",0,"18,061",1,1,한국,한국,(주)샤인픽쳐스,씨너스엔터테인먼트(주),15세이상관람가,"액션,드라마",조세래,"조동인,김뢰하,박원상,강경래,강나연,박효준,신나라,정광수,조세래,최종태,이민영,이상문,하재민,허준석,이아영,김남호,황성우,박민규,손종학,백승철,조민준"
1590,스피릿 오브 베토벤,2014.12.10,0,0.0%,"1,164,000",0,291,1,6,한국,한국,(주)아르떼,(주)아르떼,전체관람가,공연,남평희,
1590,신의 한 수,2014.7.3,0,0.0%,"28,812,027,456",0,"3,566,852",1,1,한국,한국,"(주)메이스엔터테인먼트,(주)아지트필름",(주)쇼박스,청소년관람불가,"범죄,액션",조범구,"정우성,안성기,이범수,김인권,이시영,안길강,최진혁,홍성덕,정윤선,강다혜,박지훈,백동현,서병덕,고용석,윤정희,이다혜,최두엽,최시은,최제헌,이명희,권태원,이은지,이정호,이주희,김선웅,김주형,김태진,박갑진,유재상,김홍파,유순철,김명수,안서현,이용녀,최일화,김소진"
1590,아리랑,,0,0.0%,0,0,0,1,1,한국,한국,,,,드라마,유현목,"박노식,홍세미,남궁원"
1590,아빠가 죽으면 나는 어떡하지?,,0,0.0%,0,0,0,1,1,한국,한국,,,,다큐멘터리,남순아,
1590,안개,1967.10.19,0,0.0%,"574,000",0,287,1,2,한국,한국,,,,,김수용,
1590,어게인 영화제작워크숍+부산외대연계 영화제작워크숍 9기,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,역린,2014.4.30,0,0.0%,"29,894,266,890",0,"3,849,552",2,3,한국,한국,"굿초이스컷픽쳐스(주),(주)파파스필름",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,사극,이재규,"현빈,정재영,조정석,한지민,조재현,박성웅,김성령,정은채,강민지,박지혜,석현,정성민,조정민,최용식,이상현,한대룡,이수봉,홍남희,김고운,이승주,이승주,이승훈,이언정,이용출,이용출,이정수,김기수,김나현,김도연,김두루,김현진,송영창,김대명,천보근,서이숙,성유빈,고보결,이성우,한성천,전국향"
1590,영건 탐정사무소,2012.8.30,0,0.0%,"7,177,000",0,957,1,3,한국,한국,"키노망고스틴,킹레코드",㈜인디스토리,청소년관람불가,"SF,액션",오영두,"홍서백,최송현,하은정,배용근,이희종,구춘모,구춘모,장윤정,조한,조현열,김신웅,김신웅,하성광,형슬우,김윤창,김희창,서병철,오세영,조승연"
