,영화명,점유율집계일,매출액,개봉n일차(int),좌석판매율,좌석수,스크린수,관객수,좌석점유율,상영횟수,총공급좌석수,F-rated
292,귀향,2016-04-14,4992000,50,52.0,1375,9,715,0.05,10,5963190.0,1
293,귀향,2016-04-15,429000,51,10.6,774,6,82,0.03,8,5963190.0,1
294,귀향,2016-04-16,702000,52,17.2,727,6,125,0.03,7,5963190.0,1
295,귀향,2016-04-17,447500,53,6.4,956,6,61,0.03,8,5963190.0,1
296,귀향,2016-04-18,1179000,54,17.8,960,8,171,0.04,8,5963190.0,1
297,귀향,2016-04-19,2947000,55,39.6,1642,11,650,0.07,12,5963190.0,1
298,귀향,2016-04-20,1695500,56,19.9,1076,7,214,0.04,8,5963190.0,1
299,귀향,2016-04-21,1105000,57,42.8,362,3,155,0.01,3,5963190.0,1
300,귀향,2016-04-22,1723000,58,33.7,840,6,283,0.03,6,5963190.0,1
301,귀향,2016-04-23,1054000,59,32.1,474,4,152,0.02,4,5963190.0,1
302,귀향,2016-04-24,322000,60,6.0,702,5,42,0.03,5,5963190.0,1
303,귀향,2016-04-25,38000,61,2.7,226,2,6,0.01,2,5963190.0,1
304,귀향,2016-04-26,169000,62,5.1,436,3,22,0.02,3,5963190.0,1
305,귀향,2016-04-27,1029000,63,100.0,147,1,147,0.01,1,5963190.0,1
306,귀향,2016-04-29,770000,65,100.0,110,1,110,0.0,1,5963190.0,1
307,귀향,2016-04-30,51000,66,6.4,126,1,8,0.01,1,5963190.0,1
308,귀향,2016-05-01,6000,67,0.5,200,1,1,0.01,1,5963190.0,1
309,귀향,2016-05-02,21000,68,2.7,110,1,3,0.0,1,5963190.0,1
310,귀향,2016-05-07,90000,73,12.7,126,1,16,0.0,1,5963190.0,1
311,귀향,2016-05-11,600000,77,78.1,128,1,100,0.01,1,5963190.0,1
312,귀향,2016-05-13,2492000,79,86.4,463,3,400,0.02,3,5963190.0,1
313,귀향,2016-05-14,45000,80,7.1,126,1,9,0.01,1,5963190.0,1
314,귀향,2016-05-17,0,83,0.0,125,1,0,0.01,1,5963190.0,1
315,귀향,2016-05-20,861000,86,100.0,123,1,123,0.01,1,5963190.0,1
316,귀향,2016-05-21,998000,87,58.6,256,2,150,0.01,2,5963190.0,1
317,귀향,2016-05-28,25000,94,4.0,126,1,5,0.01,1,5963190.0,1
318,귀향,2016-06-02,600000,99,79.4,189,1,150,0.01,1,5963190.0,1
319,귀향,2016-06-04,40000,101,6.4,126,1,8,0.0,1,5963190.0,1
320,귀향,2016-06-08,800000,105,98.0,102,1,100,0.0,1,5963190.0,1
321,귀향,2016-06-09,900000,106,72.9,151,1,110,0.01,1,5963190.0,1
322,귀향,2016-06-11,40000,108,6.4,126,1,8,0.0,1,5963190.0,1
323,귀향,2016-06-13,250000,110,33.1,151,1,50,0.01,1,5963190.0,1
324,귀향,2016-06-18,40000,115,6.4,126,1,8,0.0,1,5963190.0,1
325,귀향,2016-06-25,170000,122,27.0,126,1,34,0.0,1,5963190.0,1
326,귀향,2016-06-28,0,125,0.0,99,1,0,0.0,1,5963190.0,1
327,귀향,2016-06-29,0,126,0.0,99,1,0,0.0,1,5963190.0,1
328,귀향,2016-06-30,0,127,0.0,99,1,0,0.0,1,5963190.0,1
329,귀향,2016-07-07,942000,134,100.0,157,1,157,0.01,1,5963190.0,1
330,귀향,2016-07-16,60000,143,9.5,126,1,12,0.0,1,5963190.0,1
331,귀향,2016-07-23,42000,150,6.4,126,1,8,0.0,1,5963190.0,1
332,귀향,2016-11-07,740000,257,100.0,148,1,148,0.01,1,5963190.0,1
333,귀향,2016-11-27,44000,277,4.0,372,1,15,0.01,2,5963190.0,1
334,귀향,2016-11-28,88000,278,7.3,372,1,27,0.01,2,5963190.0,1
335,귀향,2016-11-29,105000,279,9.4,372,1,35,0.01,2,5963190.0,1
336,귀향,2016-12-04,2000,284,0.5,186,1,1,0.01,1,5963190.0,1
337,귀향,2016-12-05,39000,285,7.0,186,1,13,0.01,1,5963190.0,1
338,귀향,2016-12-06,15000,286,2.7,186,1,5,0.01,1,5963190.0,1
339,귀향,2017-03-01,48000,371,15.0,40,1,6,0.0,1,5963190.0,1
340,귀향,2017-03-18,15000,388,8.3,36,1,3,0.0,1,5963190.0,1
341,귀향,2018-04-18,52000,3086,5.2,504,1,26,0.02,3,5963190.0,1
342,귀향,2018-04-19,74000,3087,7.3,504,1,37,0.02,3,5963190.0,1
343,귀향,2018-04-20,56000,3088,5.6,504,1,28,0.02,3,5963190.0,1
344,아가씨,2016-05-25,10629000,-7,90.5,1712,6,1549,0.07,7,5122742.0,1
345,아가씨,2016-05-27,30445000,-5,100.0,3165,12,3165,0.13,14,5122742.0,1
346,아가씨,2016-05-30,7902000,-2,100.0,878,4,878,0.04,4,5122742.0,1
347,아가씨,2016-05-31,47921200,-1,81.0,6390,30,5176,0.28,30,5122742.0,1
348,아가씨,2016-06-01,2200581820,0,31.8,912336,1016,290024,38.7,4701,5122742.0,1
349,아가씨,2016-06-02,1969080600,1,28.0,928195,1069,259971,39.53,4824,5122742.0,1
350,아가씨,2016-06-03,2650815763,2,31.7,985601,1122,312873,40.77,5104,5122742.0,1
351,아가씨,2016-06-04,4147100927,3,45.8,1050931,1171,481442,41.28,5457,5122742.0,1
352,아가씨,2016-06-05,4082687400,4,44.9,1047859,1164,470236,41.09,5398,5122742.0,1
353,아가씨,2016-06-06,3397423800,5,39.1,1009727,1137,395072,40.7,5141,5122742.0,1
354,아가씨,2016-06-07,1109379400,6,15.4,954716,1074,146895,41.51,4874,5122742.0,1
355,아가씨,2016-06-08,1033983900,7,14.4,947006,1074,136550,41.29,4833,5122742.0,1
356,아가씨,2016-06-09,806209300,8,23.7,451884,723,106905,17.99,2721,5122742.0,1
357,아가씨,2016-06-10,1126346723,9,28.0,474632,753,132708,18.44,2856,5122742.0,1
358,아가씨,2016-06-11,1865480919,10,41.9,514198,782,215487,18.96,3012,5122742.0,1
359,아가씨,2016-06-12,1549113600,11,36.6,488129,782,178490,18.44,2874,5122742.0,1
360,아가씨,2016-06-13,576896900,12,16.4,468389,728,76700,18.91,2825,5122742.0,1
361,아가씨,2016-06-14,556061160,13,15.9,471445,753,74710,19.03,2845,5122742.0,1
362,아가씨,2016-06-15,552848000,14,15.6,471389,744,73423,19.03,2819,5122742.0,1
363,아가씨,2016-06-16,481291300,15,19.8,325392,567,64483,12.64,2021,5122742.0,1
364,아가씨,2016-06-17,643879100,16,22.6,335503,584,75919,12.76,2090,5122742.0,1
365,아가씨,2016-06-18,1008243300,17,34.6,339025,626,117150,12.19,2140,5122742.0,1
366,아가씨,2016-06-19,794340500,18,28.0,327026,576,91613,12.02,2039,5122742.0,1
367,아가씨,2016-06-20,396529400,19,14.9,352810,600,52480,13.96,2153,5122742.0,1
368,아가씨,2016-06-21,411013700,20,15.5,352921,608,54708,14.01,2151,5122742.0,1
369,아가씨,2016-06-22,343280600,21,20.1,225882,466,45325,8.78,1565,5122742.0,1
370,아가씨,2016-06-23,279822900,22,20.4,181963,442,37092,6.9,1283,5122742.0,1
371,아가씨,2016-06-24,379706768,23,23.7,188368,463,44597,7.0,1326,5122742.0,1
372,아가씨,2016-06-25,520323351,24,33.8,177887,486,60149,6.33,1304,5122742.0,1
373,아가씨,2016-06-26,437445900,25,29.6,170371,468,50455,6.21,1241,5122742.0,1
374,아가씨,2016-06-27,214260960,26,14.7,193787,451,28523,7.56,1378,5122742.0,1
375,아가씨,2016-06-28,212272100,27,14.5,197326,452,28524,7.74,1391,5122742.0,1
376,아가씨,2016-06-29,141903900,28,22.0,104750,373,23087,3.8,795,5122742.0,1
377,아가씨,2016-06-30,127817700,29,17.1,101508,345,17321,3.66,772,5122742.0,1
378,아가씨,2016-07-01,144513000,30,16.3,104507,362,16986,3.71,790,5122742.0,1
379,아가씨,2016-07-02,215600100,31,27.4,91190,350,24964,3.05,714,5122742.0,1
380,아가씨,2016-07-03,169231900,32,22.0,89104,353,19633,3.07,687,5122742.0,1
381,아가씨,2016-07-04,88858700,33,11.1,104950,341,11696,3.93,794,5122742.0,1
382,아가씨,2016-07-05,92652500,34,11.6,106609,362,12353,4.01,800,5122742.0,1
383,아가씨,2016-07-06,43470400,35,12.9,44034,191,5693,1.65,346,5122742.0,1
384,아가씨,2016-07-07,38024300,36,15.0,33351,152,5005,1.24,270,5122742.0,1
385,아가씨,2016-07-08,46620800,37,16.3,32968,154,5363,1.2,268,5122742.0,1
386,아가씨,2016-07-09,46452200,38,23.0,22557,119,5188,0.78,182,5122742.0,1
387,아가씨,2016-07-10,39993100,39,20.7,21632,117,4483,0.77,177,5122742.0,1
388,아가씨,2016-07-11,31520700,40,11.2,37185,167,4160,1.41,301,5122742.0,1
389,아가씨,2016-07-12,27994400,41,12.1,31197,149,3772,1.19,246,5122742.0,1
390,아가씨,2016-07-13,10870500,42,13.2,11030,58,1450,0.42,94,5122742.0,1
391,아가씨,2016-07-14,8146600,43,13.5,8072,46,1089,0.3,74,5122742.0,1
392,아가씨,2016-07-15,9495400,44,16.6,6940,40,1152,0.26,62,5122742.0,1
393,아가씨,2016-07-16,9850000,45,24.4,4575,28,1114,0.16,44,5122742.0,1
394,아가씨,2016-07-17,7511000,46,19.9,4211,26,836,0.15,40,5122742.0,1
395,아가씨,2016-07-18,8545000,47,10.9,10715,55,1164,0.41,87,5122742.0,1
396,아가씨,2016-07-19,7801100,48,10.1,10395,54,1047,0.4,87,5122742.0,1
397,아가씨,2016-07-20,1853100,49,13.1,1913,12,251,0.07,22,5122742.0,1
398,아가씨,2016-07-21,2620100,50,20.0,1747,11,350,0.06,19,5122742.0,1
399,아가씨,2016-07-22,2433000,51,18.7,1560,10,292,0.06,18,5122742.0,1
400,아가씨,2016-07-23,2811500,52,29.6,1063,7,315,0.04,11,5122742.0,1
401,아가씨,2016-07-24,3474000,53,30.4,1312,10,399,0.05,15,5122742.0,1
402,아가씨,2016-07-25,2373000,54,18.9,1667,10,315,0.06,18,5122742.0,1
403,아가씨,2016-07-26,2197300,55,22.3,1303,8,290,0.05,15,5122742.0,1
404,아가씨,2016-07-27,3652500,56,21.5,2643,21,568,0.09,23,5122742.0,1
405,아가씨,2016-07-28,1517200,57,16.4,1467,9,241,0.05,11,5122742.0,1
406,아가씨,2016-07-29,1534000,58,17.5,1291,7,226,0.04,9,5122742.0,1
407,아가씨,2016-07-30,2153000,59,22.5,1276,7,287,0.04,9,5122742.0,1
408,아가씨,2016-07-31,2287000,60,21.9,1455,9,318,0.05,11,5122742.0,1
409,아가씨,2016-08-01,2357000,61,25.7,1337,7,344,0.05,10,5122742.0,1
410,아가씨,2016-08-02,1565200,62,22.8,1049,6,239,0.04,8,5122742.0,1
411,아가씨,2016-08-03,1576000,63,20.3,1160,7,235,0.04,9,5122742.0,1
412,아가씨,2016-08-04,1293000,64,19.2,1066,7,205,0.04,8,5122742.0,1
413,아가씨,2016-08-05,1365000,65,20.6,1001,6,206,0.03,7,5122742.0,1
414,아가씨,2016-08-06,2205500,66,25.6,1186,8,303,0.04,9,5122742.0,1
415,아가씨,2016-08-07,1819000,67,20.2,1290,8,261,0.04,9,5122742.0,1
416,아가씨,2016-08-08,1330500,68,16.3,1330,7,217,0.05,9,5122742.0,1
417,아가씨,2016-08-09,1139000,69,17.9,1042,6,186,0.04,7,5122742.0,1
418,아가씨,2016-08-10,1277500,70,15.8,1309,9,207,0.05,10,5122742.0,1
419,아가씨,2016-08-11,264000,71,7.8,489,5,38,0.02,5,5122742.0,1
420,아가씨,2016-08-12,288100,72,10.2,324,3,33,0.01,3,5122742.0,1
421,아가씨,2016-08-13,881000,73,20.4,506,5,103,0.02,5,5122742.0,1
422,아가씨,2016-08-14,810000,74,19.6,475,4,93,0.02,4,5122742.0,1
423,아가씨,2016-08-15,715500,75,14.1,569,4,80,0.02,5,5122742.0,1
424,아가씨,2016-08-16,205000,76,6.5,400,4,26,0.01,4,5122742.0,1
425,아가씨,2016-08-17,157000,77,5.6,448,4,25,0.02,4,5122742.0,1
426,아가씨,2016-08-18,150500,78,13.1,160,1,21,0.01,1,5122742.0,1
427,아가씨,2016-08-19,268000,79,19.4,160,1,31,0.01,1,5122742.0,1
428,아가씨,2016-08-20,655500,80,44.4,160,1,71,0.01,1,5122742.0,1
429,아가씨,2016-08-21,223000,81,11.9,210,2,25,0.01,2,5122742.0,1
430,아가씨,2016-08-22,221400,82,18.1,160,1,29,0.01,1,5122742.0,1
431,아가씨,2016-08-23,397500,83,33.8,160,1,54,0.01,1,5122742.0,1
432,아가씨,2016-08-24,189500,84,16.3,160,1,26,0.01,1,5122742.0,1
433,아가씨,2016-08-25,239000,85,27.8,108,1,30,0.0,1,5122742.0,1
434,아가씨,2016-08-26,40000,86,5.6,108,1,6,0.0,1,5122742.0,1
435,아가씨,2016-08-27,77000,87,10.2,108,1,11,0.0,1,5122742.0,1
436,아가씨,2016-08-28,114000,88,15.7,108,1,17,0.0,1,5122742.0,1
437,아가씨,2016-08-29,83000,89,9.3,108,1,10,0.0,1,5122742.0,1
438,아가씨,2016-08-30,50000,90,5.6,108,1,6,0.0,1,5122742.0,1
439,아가씨,2016-08-31,47000,91,5.6,108,1,6,0.0,1,5122742.0,1
440,아가씨,2016-09-02,41000,93,3.1,160,1,5,0.01,1,5122742.0,1
441,아가씨,2016-09-03,89000,94,6.3,160,1,10,0.01,1,5122742.0,1
442,아가씨,2017-02-12,3008000,256,87.0,432,1,376,0.01,1,5122742.0,1
443,아가씨,2017-02-20,400000,264,100.0,40,1,40,0.0,1,5122742.0,1
444,아가씨,2017-03-25,364000,297,82.0,50,1,41,0.0,1,5122742.0,1
445,아가씨,2017-03-26,189000,298,44.0,50,1,22,0.0,1,5122742.0,1
446,아가씨,2017-04-23,392000,326,59.8,82,1,49,0.0,1,5122742.0,1
447,아가씨,2017-05-11,240000,344,4.7,850,1,40,0.03,1,5122742.0,1
448,아가씨,2017-06-03,1230000,367,100.0,123,1,123,0.0,1,5122742.0,1
449,아가씨,2018-02-28,256000,637,40.3,72,1,29,0.0,1,5122742.0,1
450,아가씨,2018-03-03,308000,640,44.4,72,1,32,0.0,1,5122742.0,1
451,아가씨,2018-03-29,438000,666,25.7,202,2,52,0.01,2,5122742.0,1
452,아가씨,2018-03-30,311000,667,25.8,132,2,34,0.0,2,5122742.0,1
453,아가씨,2018-03-31,763000,668,59.4,123,2,73,0.0,2,5122742.0,1
454,아가씨,2018-09-01,825000,822,100.0,75,1,75,0.0,1,5122742.0,1
455,아가씨,2018-10-19,0,870,0.0,212,1,0,0.01,1,5122742.0,1
456,아가씨,2019-05-19,469000,1082,29.0,152,1,44,0.01,1,5122742.0,1
457,인천상륙작전,2016-07-20,12638000,-7,91.5,1909,6,1746,0.07,7,5191021.0,0
458,인천상륙작전,2016-07-21,9096000,-6,100.0,1067,7,1067,0.04,7,5191021.0,0
459,인천상륙작전,2016-07-22,7439000,-5,79.5,1251,9,995,0.04,9,5191021.0,0
460,인천상륙작전,2016-07-24,1740000,-3,100.0,174,1,174,0.01,1,5191021.0,0
461,인천상륙작전,2016-07-25,26746000,-2,100.0,3232,15,3232,0.12,18,5191021.0,0
462,인천상륙작전,2016-07-26,49568100,-1,83.1,6613,32,5497,0.24,34,5191021.0,0
463,인천상륙작전,2016-07-27,2922521800,0,55.1,842680,901,464460,29.56,4702,5191021.0,0
464,인천상륙작전,2016-07-28,2635577800,1,41.7,849723,904,354500,29.35,4803,5191021.0,0
465,인천상륙작전,2016-07-29,3364992124,2,45.6,888883,942,405477,30.08,5032,5191021.0,0
466,인천상륙작전,2016-07-30,5741071923,3,70.3,983541,1038,691478,32.37,5574,5191021.0,0
467,인천상륙작전,2016-07-31,5844388660,4,69.0,1011374,1049,697945,33.7,5666,5191021.0,0
468,인천상륙작전,2016-08-01,3707436420,5,48.0,1031623,995,495531,35.33,5609,5191021.0,0
469,인천상륙작전,2016-08-02,3435641900,6,44.7,1035268,1013,462324,35.37,5628,5191021.0,0
470,인천상륙작전,2016-08-03,2372148900,7,46.4,689006,776,319553,23.46,3673,5191021.0,0
471,인천상륙작전,2016-08-04,1945025240,8,39.8,661794,772,263094,22.46,3584,5191021.0,0
472,인천상륙작전,2016-08-05,2261338701,9,40.1,680457,817,273005,22.78,3688,5191021.0,0
473,인천상륙작전,2016-08-06,3456337250,10,60.1,688762,831,413581,22.54,3771,5191021.0,0
474,인천상륙작전,2016-08-07,3284964400,11,57.6,680239,816,391895,22.66,3703,5191021.0,0
475,인천상륙작전,2016-08-08,1251919320,12,26.2,646129,754,169310,22.38,3572,5191021.0,0
476,인천상륙작전,2016-08-09,1100966200,13,23.5,640847,753,150546,22.19,3551,5191021.0,0
477,인천상륙작전,2016-08-10,751866100,14,30.3,343341,567,103963,12.16,2217,5191021.0,0
478,인천상륙작전,2016-08-11,689709200,15,27.7,342088,549,94775,12.05,2199,5191021.0,0
479,인천상륙작전,2016-08-12,823443516,16,29.5,344707,577,101838,11.89,2221,5191021.0,0
480,인천상륙작전,2016-08-13,1424011399,17,53.2,321188,588,171009,10.81,2104,5191021.0,0
481,인천상륙작전,2016-08-14,1630780300,18,61.5,314044,581,193124,10.58,2079,5191021.0,0
482,인천상륙작전,2016-08-15,1560713900,19,61.1,310888,586,189850,10.77,2064,5191021.0,0
483,인천상륙작전,2016-08-16,451309100,20,20.8,302836,546,62998,10.98,2018,5191021.0,0
484,인천상륙작전,2016-08-17,302981400,21,23.7,181918,509,43044,6.62,1325,5191021.0,0
485,인천상륙작전,2016-08-18,297162500,22,23.5,180875,538,42582,6.54,1320,5191021.0,0
486,인천상륙작전,2016-08-19,332805600,23,23.0,181777,511,41876,6.47,1320,5191021.0,0
487,인천상륙작전,2016-08-20,611746550,24,41.8,179050,511,74883,6.19,1304,5191021.0,0
488,인천상륙작전,2016-08-21,637569400,25,44.8,171782,496,76883,6.1,1254,5191021.0,0
489,인천상륙작전,2016-08-22,229604400,26,17.3,183604,472,31841,6.88,1313,5191021.0,0
490,인천상륙작전,2016-08-23,202949100,27,15.6,182811,482,28570,6.89,1319,5191021.0,0
491,인천상륙작전,2016-08-24,176291500,28,16.1,153704,441,24785,5.68,1135,5191021.0,0
492,인천상륙작전,2016-08-25,133978600,29,17.2,112490,374,19345,4.1,794,5191021.0,0
493,인천상륙작전,2016-08-26,146378400,30,17.0,109607,378,18681,3.93,797,5191021.0,0
494,인천상륙작전,2016-08-27,277340800,31,29.3,115507,396,33846,3.96,841,5191021.0,0
495,인천상륙작전,2016-08-28,292068600,32,31.1,112147,394,34888,3.94,812,5191021.0,0
496,인천상륙작전,2016-08-29,83187700,33,10.7,107932,378,11501,4.06,786,5191021.0,0
497,인천상륙작전,2016-08-30,79896900,34,10.5,107187,376,11265,4.03,774,5191021.0,0
498,인천상륙작전,2016-08-31,73946900,35,15.8,76750,290,12085,2.79,574,5191021.0,0
499,인천상륙작전,2016-09-01,50724700,36,10.0,73857,278,7371,2.72,561,5191021.0,0
500,인천상륙작전,2016-09-02,56837800,37,10.1,70591,272,7156,2.53,552,5191021.0,0
501,인천상륙작전,2016-09-03,127843500,38,21.3,73988,283,15746,2.5,581,5191021.0,0
502,인천상륙작전,2016-09-04,116731900,39,19.8,71051,283,14042,2.47,557,5191021.0,0
503,인천상륙작전,2016-09-05,38224500,40,7.4,73733,292,5424,2.84,574,5191021.0,0
504,인천상륙작전,2016-09-06,31154500,41,6.2,72540,288,4460,2.85,565,5191021.0,0
505,인천상륙작전,2016-09-07,4621000,42,10.9,7773,53,845,0.32,63,5191021.0,0
506,인천상륙작전,2016-09-08,2249000,43,4.9,6798,47,331,0.28,56,5191021.0,0
507,인천상륙작전,2016-09-09,2184500,44,5.1,5919,40,302,0.23,50,5191021.0,0
508,인천상륙작전,2016-09-10,4048300,45,8.3,6267,35,520,0.23,50,5191021.0,0
509,인천상륙작전,2016-09-11,4380800,46,9.3,5728,36,535,0.22,48,5191021.0,0
510,인천상륙작전,2016-09-12,2425000,47,5.4,6887,42,371,0.29,54,5191021.0,0
511,인천상륙작전,2016-09-13,1781300,48,6.0,4507,27,272,0.18,38,5191021.0,0
512,인천상륙작전,2016-09-14,431900,49,8.4,644,5,54,0.02,6,5191021.0,0
513,인천상륙작전,2016-09-15,888500,50,30.1,376,4,113,0.01,4,5191021.0,0
514,인천상륙작전,2016-09-16,836000,51,19.0,557,5,106,0.02,5,5191021.0,0
515,인천상륙작전,2016-09-17,684000,52,24.3,403,4,98,0.01,4,5191021.0,0
516,인천상륙작전,2016-09-18,334000,53,15.7,267,3,42,0.01,3,5191021.0,0
517,인천상륙작전,2016-09-19,166000,54,6.7,420,3,28,0.02,4,5191021.0,0
518,인천상륙작전,2016-09-20,152000,55,4.8,496,4,24,0.02,5,5191021.0,0
519,인천상륙작전,2016-09-21,85000,56,9.6,156,2,15,0.01,2,5191021.0,0
520,인천상륙작전,2016-09-22,19000,57,0.7,403,2,3,0.02,2,5191021.0,0
521,인천상륙작전,2016-09-23,56000,58,3.2,316,2,10,0.01,2,5191021.0,0
522,인천상륙작전,2016-09-24,25000,59,4.0,76,1,3,0.0,1,5191021.0,0
523,인천상륙작전,2016-09-25,30000,60,2.7,226,1,6,0.01,1,5191021.0,0
524,인천상륙작전,2016-09-26,161000,61,11.8,221,2,26,0.01,2,5191021.0,0
525,인천상륙작전,2016-09-27,51000,62,2.9,316,2,9,0.01,2,5191021.0,0
526,인천상륙작전,2016-09-29,454000,64,61.5,182,2,112,0.01,2,5191021.0,0
527,인천상륙작전,2016-09-30,39000,65,6.9,72,1,5,0.0,1,5191021.0,0
528,인천상륙작전,2016-10-01,510000,66,100.0,85,1,85,0.0,1,5191021.0,0
529,인천상륙작전,2016-10-04,30000,69,5.6,72,1,4,0.0,1,5191021.0,0
530,인천상륙작전,2016-10-05,124000,70,33.3,72,1,24,0.0,1,5191021.0,0
531,인천상륙작전,2016-10-07,52000,72,13.9,72,1,10,0.0,1,5191021.0,0
532,인천상륙작전,2016-10-11,34500,76,6.9,72,1,5,0.0,1,5191021.0,0
533,인천상륙작전,2016-10-13,640000,78,92.5,173,1,160,0.01,1,5191021.0,0
534,인천상륙작전,2016-10-15,570000,80,30.5,312,1,95,0.01,1,5191021.0,0
535,인천상륙작전,2016-10-18,240000,83,39.3,122,1,48,0.0,1,5191021.0,0
536,인천상륙작전,2016-10-26,420000,91,100.0,140,2,140,0.01,2,5191021.0,0
537,인천상륙작전,2016-11-14,730000,110,79.8,183,1,146,0.01,1,5191021.0,0
538,인천상륙작전,2016-11-15,520000,111,80.0,130,1,104,0.01,1,5191021.0,0
539,인천상륙작전,2016-11-16,730000,112,79.8,183,1,146,0.01,1,5191021.0,0
540,인천상륙작전,2016-11-17,2706000,113,90.3,709,2,640,0.03,3,5191021.0,0
541,인천상륙작전,2016-11-18,2754000,114,92.0,709,2,652,0.03,3,5191021.0,0
542,인천상륙작전,2016-12-01,119000,127,11.4,211,1,24,0.01,1,5191021.0,0
543,인천상륙작전,2016-12-09,1464000,135,100.0,183,1,183,0.01,1,5191021.0,0
544,인천상륙작전,2016-12-14,848000,140,100.0,106,1,106,0.0,1,5191021.0,0
545,인천상륙작전,2017-02-09,1266000,197,100.0,211,1,211,0.01,1,5191021.0,0
546,인천상륙작전,2017-04-13,22000,260,1.2,413,1,5,0.02,1,5191021.0,0
547,인천상륙작전,2017-04-15,42000,262,1.7,413,1,7,0.02,1,5191021.0,0
548,인천상륙작전,2017-04-16,15000,263,0.7,413,1,3,0.02,1,5191021.0,0
549,인천상륙작전,2017-06-07,720000,315,74.1,162,1,120,0.01,1,5191021.0,0
550,인천상륙작전,2017-06-08,420000,316,70.7,99,1,70,0.0,1,5191021.0,0
551,인천상륙작전,2017-06-19,600000,327,89.8,167,1,150,0.01,1,5191021.0,0
552,인천상륙작전,2017-06-22,400000,330,59.9,167,1,100,0.01,1,5191021.0,0
553,인천상륙작전,2017-06-24,618000,332,91.6,167,1,153,0.01,1,5191021.0,0
554,인천상륙작전,2017-06-26,39000,334,6.3,96,1,6,0.0,1,5191021.0,0
555,인천상륙작전,2017-06-27,18000,335,1.8,110,1,2,0.0,1,5191021.0,0
556,인천상륙작전,2017-06-29,27000,337,2.7,110,1,3,0.0,1,5191021.0,0
557,인천상륙작전,2017-06-30,9000,338,1.3,152,1,2,0.01,1,5191021.0,0
558,인천상륙작전,2019-02-18,6200000,936,100.0,675,2,675,0.02,2,5191021.0,0
559,덕혜옹주,2016-07-26,1057000,-8,100.0,151,1,151,0.01,1,5614881.0,1
560,덕혜옹주,2016-07-27,10920000,-7,100.0,1365,5,1365,0.05,5,5614881.0,1
561,덕혜옹주,2016-07-28,10643000,-6,33.6,4018,24,1349,0.14,24,5614881.0,1
562,덕혜옹주,2016-07-29,13693000,-5,85.5,1722,9,1473,0.06,9,5614881.0,1
563,덕혜옹주,2016-07-30,13374000,-4,100.0,1340,7,1340,0.04,7,5614881.0,1
564,덕혜옹주,2016-08-01,28799500,-2,80.5,3855,19,3103,0.13,19,5614881.0,1
565,덕혜옹주,2016-08-02,53088000,-1,99.7,6180,24,6162,0.21,25,5614881.0,1
566,덕혜옹주,2016-08-03,1980965300,0,42.9,622937,774,267112,21.21,3458,5614881.0,1
567,덕혜옹주,2016-08-04,1881699200,1,42.8,593984,771,254034,20.16,3320,5614881.0,1
568,덕혜옹주,2016-08-05,2346373744,2,46.7,605215,827,282765,20.26,3422,5614881.0,1
569,덕혜옹주,2016-08-06,3738631015,3,66.6,670643,937,446343,21.95,3811,5614881.0,1
570,덕혜옹주,2016-08-07,3707568100,4,64.3,686059,964,441268,22.85,3878,5614881.0,1
571,덕혜옹주,2016-08-08,1875575020,5,34.6,730106,897,252925,25.29,3907,5614881.0,1
572,덕혜옹주,2016-08-09,1840567900,6,33.8,738433,910,249618,25.57,3924,5614881.0,1
